Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Onur ps5,2020-11-20 23:12:16,00:49:25,,The Queen's Gambit: Mini Dizi: Açılışlar (Bölüm 1),,Chrome PC (Cadmium),00:56:30,Not latest view,TR (Turkey)
Onur ps5,2020-11-20 23:12:02,00:00:12,,The Queen's Gambit: Mini Dizi: Erteleme Maçı (Bölüm 6),,Chrome PC (Cadmium),00:00:14,Not latest view,TR (Turkey)
Onur ps5,2020-11-17 22:29:35,00:34:33,,Bir Başkadır: 1. Sezon: 8. Bölüm (Bölüm 8),,Apple iPhone XR,00:41:53,00:41:53,TR (Turkey)
Onur ps5,2020-11-17 21:35:32,00:53:23,,Bir Başkadır: 1. Sezon: 7. Bölüm (Bölüm 7),,Apple iPhone XR,00:53:03,Not latest view,TR (Turkey)
Onur ps5,2020-11-17 15:44:39,00:49:41,,Bir Başkadır: 1. Sezon: 6. Bölüm (Bölüm 6),,iPad Air 2 WiFi,00:49:56,00:49:56,TR (Turkey)
Onur ps5,2020-11-17 12:57:07,00:00:05,,Bir Başkadır: 1. Sezon: 6. Bölüm (Bölüm 6),,iPad Air 2 WiFi,00:00:05,Not latest view,TR (Turkey)
Onur ps5,2020-11-17 12:07:12,00:38:31,,Bir Başkadır: 1. Sezon: 5. Bölüm (Bölüm 5),,iPad Air 2 WiFi,00:39:01,00:39:01,TR (Turkey)
Onur ps5,2020-11-17 11:48:25,00:16:12,,Bir Başkadır: 1. Sezon: 4. Bölüm (Bölüm 4),,iPad Air 2 WiFi,00:36:33,00:36:33,TR (Turkey)
Onur ps5,2020-11-17 10:38:46,00:18:51,,Bir Başkadır: 1. Sezon: 4. Bölüm (Bölüm 4),,iPad Air 2 WiFi,00:19:11,Not latest view,TR (Turkey)
Onur ps5,2020-11-17 00:22:41,00:44:45,,Bir Başkadır: 1. Sezon: 3. Bölüm (Bölüm 3),,iPad Air 2 WiFi,00:46:45,00:46:45,TR (Turkey)
Onur ps5,2020-11-16 23:37:18,00:42:39,,Bir Başkadır: 1. Sezon: 2. Bölüm (Bölüm 2),,iPad Air 2 WiFi,00:42:19,00:42:19,TR (Turkey)
Onur ps5,2020-11-16 22:47:10,00:45:14,,Bir Başkadır: 1. Sezon: 1. Bölüm (Bölüm 1),,iPad Air 2 WiFi,00:44:54,00:44:54,TR (Turkey)
Onur ps5,2020-11-15 21:38:35,00:23:58,,Blood of Zeus: 1. Sezon: Baskın (Bölüm 3),,Apple iPhone XR,00:24:35,00:24:35,TR (Turkey)
Onur ps5,2020-11-15 16:32:50,00:27:28,,Blood of Zeus: 1. Sezon: Geçmiş Geleceği Belirler (Bölüm 2),,Apple iPhone XR,00:28:22,00:28:22,TR (Turkey)
Onur ps5,2020-11-14 22:55:08,00:05:37,,Blood of Zeus: 1. Sezon: Görev Çağrısı (Bölüm 1),,Apple iPhone XR,00:24:22,00:24:22,TR (Turkey)
Onur ps5,2020-11-14 22:36:15,00:18:45,,Blood of Zeus: 1. Sezon: Görev Çağrısı (Bölüm 1),,Apple iPhone XR,00:18:45,Not latest view,TR (Turkey)
Onur ps5,2020-11-12 22:21:15,00:40:40,,"Deadly Class: 1. Sezon: Birimiz Hepimiz, Hepimiz Birimiz İçin (Bölüm 10)",,Apple iPhone XR,00:42:56,00:42:56,TR (Turkey)
Onur ps5,2020-11-12 21:51:22,00:23:05,,Deadly Class: 1. Sezon: Kara Deliğin Çocukları (Bölüm 9),,Apple iPhone XR,00:43:52,00:43:52,TR (Turkey)
Onur ps5,2020-11-12 20:40:29,00:13:11,,Deadly Class: 1. Sezon: Kara Deliğin Çocukları (Bölüm 9),,Apple iPhone XR,00:13:37,Not latest view,TR (Turkey)
Onur ps5,2020-11-12 20:08:28,00:31:58,,Deadly Class: 1. Sezon: Tecrit (Bölüm 8),,Apple iPhone XR,00:42:31,00:42:31,TR (Turkey)
Onur ps5,2020-11-11 21:39:36,00:09:43,,Deadly Class: 1. Sezon: Tecrit (Bölüm 8),,Chrome PC (Cadmium),00:10:33,Not latest view,TR (Turkey)
Onur ps5,2020-11-11 20:45:21,00:43:27,,Deadly Class: 1. Sezon: Zorlukları Aşmak (Bölüm 7),,Chrome PC (Cadmium),00:43:52,00:43:52,TR (Turkey)
Onur ps5,2020-11-10 23:58:35,00:11:03,,Deadly Class: 1. Sezon: Tehlikeli Sır (Bölüm 6),,Apple iPhone XR,00:43:40,00:43:40,TR (Turkey)
Onur ps5,2020-11-10 23:24:57,00:32:53,,Deadly Class: 1. Sezon: Tehlikeli Sır (Bölüm 6),,Apple iPhone XR,00:00:02,Not latest view,TR (Turkey)
Onur ps5,2020-11-10 22:51:40,00:33:05,,Deadly Class: 1. Sezon: Asit Kralı (Bölüm 5),,Apple iPhone XR,00:43:51,00:43:51,TR (Turkey)
Onur ps5,2020-11-10 22:33:37,00:00:12,,Deadly Class: 1. Sezon: Asit Kralı (Bölüm 5),,Apple iPhone XR,00:10:26,Not latest view,TR (Turkey)
Onur ps5,2020-11-10 22:23:10,00:10:14,,Deadly Class: 1. Sezon: Asit Kralı (Bölüm 5),,Apple iPhone XR,00:10:14,Not latest view,TR (Turkey)
Onur ps5,2020-11-09 22:41:54,00:38:58,,Deadly Class: 1. Sezon: Aynadaki İnsanlar (Bölüm 4),,Apple iPhone XR,00:42:14,00:42:14,TR (Turkey)
Onur ps5,2020-11-09 22:38:40,00:02:35,,Deadly Class: 1. Sezon: Aynadaki İnsanlar (Bölüm 4),,Chrome PC (Cadmium),00:03:12,Not latest view,TR (Turkey)
Onur ps5,2020-11-09 21:41:25,00:43:10,,Deadly Class: 1. Sezon: Acımasız Rekabet (Bölüm 3),,Chrome PC (Cadmium),00:43:35,00:43:35,TR (Turkey)
Onur ps5,2020-11-09 21:35:30,00:00:08,,Deadly Class: 1. Sezon: Acımasız Rekabet (Bölüm 3),,Apple iPhone XR,00:00:41,Not latest view,TR (Turkey)
Onur ps5,2020-11-08 21:57:37,00:44:58,,Deadly Class: 1. Sezon: Kuru Gürültü (Bölüm 2),,Chrome PC (Cadmium),00:45:36,00:45:36,TR (Turkey)
Onur ps5,2020-11-08 20:58:37,00:53:44,,Deadly Class: 1. Sezon: Reagan Gençliği (Bölüm 1),,Chrome PC (Cadmium),00:53:04,00:53:04,TR (Turkey)
Onur ps5,2020-11-03 22:17:16,00:26:16,,Community: 6. Sezon: Televizyon Yayıncılığının Duygusal Sonuçları (Bölüm 13),,Apple iPhone XR,00:26:40,00:26:40,TR (Turkey)
Onur ps5,2020-11-03 22:16:39,00:00:06,,Community: 6. Sezon: Düğün Videografisi (Bölüm 12),,Apple iPhone XR,00:00:06,00:00:06,TR (Turkey)
Onur ps5,2020-11-02 23:04:36,00:00:01,,Community: 6. Sezon: Televizyon Yayıncılığının Duygusal Sonuçları (Bölüm 13),,Chrome PC (Cadmium),00:00:01,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 22:39:26,00:25:09,,Community: 6. Sezon: Düğün Videografisi (Bölüm 12),,Chrome PC (Cadmium),00:25:31,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 19:35:25,00:12:37,,Yahşi Batı,,iPad Air 2 WiFi,00:14:54,00:14:54,TR (Turkey)
Onur ps5,2020-11-02 19:34:39,00:00:10,,Hakan: Muhafız: 2. Sezon: 2. Bölüm (Bölüm 2),,iPad Air 2 WiFi,00:09:14,00:09:14,TR (Turkey)
Onur ps5,2020-11-02 19:34:05,00:00:04,,Perfume: 1. Sezon: Amber (Bölüm 1),,iPad Air 2 WiFi,00:00:05,00:00:05,TR (Turkey)
Onur ps5,2020-11-02 19:33:28,00:00:06,,Perfume: 1. Sezon: Üçüncü Madde (Bölüm 4),,iPad Air 2 WiFi,00:00:04,00:00:04,TR (Turkey)
Onur ps5,2020-11-02 19:32:38,00:00:36,,Perfume: 1. Sezon: Sentez (Bölüm 3),,iPad Air 2 WiFi,00:00:35,00:00:35,TR (Turkey)
Onur ps5,2020-11-02 19:32:20,00:00:12,,Perfume: 1. Sezon: Skatol (Bölüm 2),,iPad Air 2 WiFi,00:00:10,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 19:31:50,00:00:17,,Perfume: 1. Sezon: Amber (Bölüm 1),,iPad Air 2 WiFi,00:00:16,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 19:27:48,00:02:16,,Perfume: 1. Sezon: Kalp Notaları (Bölüm 5),,iPad Air 2 WiFi,00:00:01,00:00:01,TR (Turkey)
Onur ps5,2020-11-02 19:18:24,00:06:43,,Perfume: 1. Sezon: Üçüncü Madde (Bölüm 4),,iPad Air 2 WiFi,00:56:46,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 19:00:18,00:14:28,,Perfume: 1. Sezon: Sentez (Bölüm 3),,iPad Air 2 WiFi,00:51:21,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 18:31:11,00:23:08,,Perfume: 1. Sezon: Skatol (Bölüm 2),,iPad Air 2 WiFi,00:52:00,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 17:27:29,00:01:05,,Hakan: Muhafız: 2. Sezon: 2. Bölüm (Bölüm 2),,iPad Air 2 WiFi,00:09:04,Not latest view,TR (Turkey)
Onur ps5,2020-11-02 17:26:13,00:00:18,,Jane the Virgin: 1. Sezon: No. 5 (Bölüm 5),,iPad Air 2 WiFi,00:06:10,00:06:10,TR (Turkey)
Onur ps5,2020-11-02 17:22:10,00:02:32,,Jane the Virgin: 1. Sezon: No. 4 (Bölüm 4),,iPad Air 2 WiFi,00:33:39,00:33:39,TR (Turkey)
Onur ps5,2020-11-02 17:12:24,00:07:35,,Jane the Virgin: 1. Sezon: No. 3 (Bölüm 3),,iPad Air 2 WiFi,00:39:28,00:39:28,TR (Turkey)
Onur ps5,2020-11-02 17:11:28,00:00:07,,Glee: 1. Sezon: Balat (Bölüm 10),,iPad Air 2 WiFi,00:00:08,00:00:08,TR (Turkey)
Onur ps5,2020-11-02 17:05:43,00:00:07,,Yaşam Kürü,,iPad Air 2 WiFi,01:00:20,01:00:20,TR (Turkey)
Onur ps5,2020-11-02 17:02:21,00:01:50,,Marcella: 2. Sezon: 5. Bölüm (Bölüm 5),,iPad Air 2 WiFi,00:24:14,00:24:14,TR (Turkey)
Onur ps5,2020-11-02 16:57:25,00:02:37,,Marcella: 2. Sezon: 4. Bölüm (Bölüm 4),,iPad Air 2 WiFi,00:39:59,00:39:59,TR (Turkey)
Onur ps5,2020-11-02 15:08:23,00:07:38,,Control Z: 1. Sezon: Yüz Yüze (Bölüm 5),,iPad Air 2 WiFi,00:33:56,00:33:56,TR (Turkey)
Onur ps5,2020-11-02 14:48:23,00:18:27,,Control Z: 1. Sezon: Gece Okulu (Bölüm 4),,iPad Air 2 WiFi,00:39:39,00:39:39,TR (Turkey)
Onur ps5,2020-11-02 14:47:10,00:00:04,,Dark: 1. Sezon: Sırlar (Bölüm 1),,iPad Air 2 WiFi,00:00:02,00:00:02,TR (Turkey)
Onur ps5,2020-11-01 22:38:34,00:27:20,,Community: 6. Sezon: Modern Casusluk (Bölüm 11),,Apple iPhone XR,00:27:50,00:27:50,TR (Turkey)
Onur ps5,2020-11-01 22:33:48,00:04:45,,Community: 6. Sezon: Temel Karavan Tamiri ve El Falı (Bölüm 10),,Apple iPhone XR,00:25:30,00:25:30,TR (Turkey)
Onur ps5,2020-11-01 22:33:43,00:00:02,,Community: 6. Sezon: Dolandırıcılığa Giriş (Bölüm 9),,Apple iPhone XR,00:00:02,00:00:02,TR (Turkey)
Onur ps5,2020-11-01 22:33:27,00:00:12,,Community: 6. Sezon: Geri Dönüştürülmüş Sinemaya Giriş (Bölüm 8),,Apple iPhone XR,00:00:12,00:00:12,TR (Turkey)
Onur ps5,2020-11-01 22:33:13,00:00:11,,Community: 6. Sezon: Gelişmiş Güvenlik Özelliği (Bölüm 7),,Apple iPhone XR,00:00:11,00:00:11,TR (Turkey)
Onur ps5,2020-11-01 22:33:02,00:00:04,,Community: 6. Sezon: Temel E-posta Güvenliği (Bölüm 6),,Apple iPhone XR,00:27:36,00:27:36,TR (Turkey)
Onur ps5,2020-11-01 20:39:25,00:20:14,,Community: 6. Sezon: Temel Karavan Tamiri ve El Falı (Bölüm 10),,iPad Air 2 WiFi,00:20:45,Not latest view,TR (Turkey)
Onur ps5,2020-11-01 20:31:07,00:08:17,,Community: 6. Sezon: Dolandırıcılığa Giriş (Bölüm 9),,iPad Air 2 WiFi,00:28:11,Not latest view,TR (Turkey)
Onur ps5,2020-10-31 22:26:54,00:19:11,,Community: 6. Sezon: Dolandırıcılığa Giriş (Bölüm 9),,iPad Air 2 WiFi,00:19:53,Not latest view,TR (Turkey)
Onur ps5,2020-10-31 22:08:49,00:16:09,,Community: 6. Sezon: Geri Dönüştürülmüş Sinemaya Giriş (Bölüm 8),,iPad Air 2 WiFi,00:27:46,Not latest view,TR (Turkey)
Onur ps5,2020-10-30 23:16:02,00:11:13,,Community: 6. Sezon: Geri Dönüştürülmüş Sinemaya Giriş (Bölüm 8),,iPad Air 2 WiFi,00:11:37,Not latest view,TR (Turkey)
Onur ps5,2020-10-30 22:22:20,00:27:38,,Community: 6. Sezon: Gelişmiş Güvenlik Özelliği (Bölüm 7),,iPad Air 2 WiFi,00:27:51,Not latest view,TR (Turkey)
Onur ps5,2020-10-30 21:50:20,00:27:06,,Community: 6. Sezon: Temel E-posta Güvenliği (Bölüm 6),,iPad Air 2 WiFi,00:27:31,Not latest view,TR (Turkey)
Onur ps5,2020-10-29 22:33:04,00:28:09,,Community: 6. Sezon: Robot Hukuku ve Parti Hakları (Bölüm 5),,Apple iPhone XR,00:28:02,00:28:02,TR (Turkey)
Onur ps5,2020-10-29 22:03:10,00:29:51,,Community: 6. Sezon: Eşcinsel Çalışmaları ve Gelişmiş Cilalama (Bölüm 4),,Apple iPhone XR,00:30:16,00:30:16,TR (Turkey)
Onur ps5,2020-10-28 23:37:57,00:23:43,,Community: 6. Sezon: Temel Kriz Odası Adabı (Bölüm 3),,Apple iPhone XR,00:23:54,00:23:54,TR (Turkey)
Onur ps5,2020-10-28 23:35:14,00:02:41,,Community: 6. Sezon: Çim Biçme Makinesi Bakımı ve Doğum Sonrası Bakım (Bölüm 2),,Apple iPhone XR,00:26:14,00:26:14,TR (Turkey)
Onur ps5,2020-10-26 09:25:09,00:00:01,,The Queen's Gambit: Mini Dizi: Erteleme Maçı (Bölüm 6),,iPad Air 2 WiFi,00:00:02,Not latest view,TR (Turkey)
Onur ps5,2020-10-26 09:21:48,00:01:48,,The Queen's Gambit: Mini Dizi: Açılışlar (Bölüm 1),,iPad Air 2 WiFi,00:25:46,Not latest view,TR (Turkey)
Onur ps5,2020-10-26 01:09:46,00:23:21,,Community: 6. Sezon: Çim Biçme Makinesi Bakımı ve Doğum Sonrası Bakım (Bölüm 2),,iPad Air 2 WiFi,00:23:33,Not latest view,TR (Turkey)
Onur ps5,2020-10-26 00:43:16,00:26:28,,Community: 6. Sezon: Merdivenler (Bölüm 1),,iPad Air 2 WiFi,00:26:51,00:26:51,TR (Turkey)
Onur ps5,2020-10-26 00:22:09,00:21:06,,Community: 5. Sezon: Temel Sandviç (Bölüm 13),,iPad Air 2 WiFi,00:21:30,00:21:30,TR (Turkey)
Onur ps5,2020-10-24 21:39:42,00:20:16,,Community: 5. Sezon: Temel Öykü (Bölüm 12),,Apple iPhone XR,00:21:30,00:21:30,TR (Turkey)
Onur ps5,2020-10-24 21:35:48,00:00:09,,Community: 5. Sezon: Temel Öykü (Bölüm 12),,Apple iPhone XR,00:00:10,Not latest view,TR (Turkey)
Onur ps5,2020-10-23 22:13:20,00:11:55,,Community: 5. Sezon: Er Jeff (Bölüm 11),,Apple iPhone XR,00:20:35,00:20:35,TR (Turkey)
Onur ps5,2020-10-23 22:03:49,00:08:38,,Community: 5. Sezon: Er Jeff (Bölüm 11),,Apple iPhone XR,00:08:39,Not latest view,TR (Turkey)
Onur ps5,2020-10-22 21:49:11,00:21:28,,Community: 5. Sezon: İleri İleri Düzey Zindan ve Ejderha (Bölüm 10),,Apple iPhone XR,00:21:29,00:21:29,TR (Turkey)
Onur ps5,2020-10-22 21:39:32,00:09:28,,Community: 5. Sezon: Video Bakımı ve Eğitim Yayıncılığı (Bölüm 9),,Apple iPhone XR,00:21:29,00:21:29,TR (Turkey)
Onur ps5,2020-10-21 23:11:23,00:11:36,,Community: 5. Sezon: Video Bakımı ve Eğitim Yayıncılığı (Bölüm 9),,Apple iPhone XR,00:12:01,Not latest view,TR (Turkey)
Onur ps5,2020-10-21 22:49:08,00:21:08,,Community: 5. Sezon: Mobil Uygulama Geliştirme (Bölüm 8),,iPad Air 2 WiFi,00:21:32,00:21:32,TR (Turkey)
Onur ps5,2020-10-21 22:24:51,00:21:17,,Community: 5. Sezon: Kölelik ve Beta Erkek Cinselliği (Bölüm 7),,iPad Air 2 WiFi,00:21:29,00:21:29,TR (Turkey)
Onur ps5,2020-10-20 14:00:54,00:00:07,,Daha,,iPad Air 2 WiFi,00:00:07,00:00:07,TR (Turkey)
Onur ps5,2020-10-19 21:44:06,00:21:47,,Community: 5. Sezon: Mantar Tabanlı İş Bağlantıları Kurma Analizi (Bölüm 6),,iPad Air 2 WiFi,00:21:31,00:21:31,TR (Turkey)
Onur ps5,2020-10-19 21:16:15,00:21:39,,Community: 5. Sezon: Jeotermal Kaçış (Bölüm 5),,iPad Air 2 WiFi,00:21:29,00:21:29,TR (Turkey)
Onur ps5,2020-10-19 21:16:09,00:00:02,,Community: 5. Sezon: İş Birliğine Dayalı Yalan Makinesi Bilimi (Bölüm 4),,iPad Air 2 WiFi,00:19:09,00:19:09,TR (Turkey)
Onur ps5,2020-10-18 23:23:04,00:14:24,,Community: 5. Sezon: İş Birliğine Dayalı Yalan Makinesi Bilimi (Bölüm 4),,Apple iPhone XR,00:20:32,Not latest view,TR (Turkey)
Onur ps5,2020-10-17 23:13:46,00:05:56,,Community: 5. Sezon: İş Birliğine Dayalı Yalan Makinesi Bilimi (Bölüm 4),,Apple iPhone XR,00:06:08,Not latest view,TR (Turkey)
Onur ps5,2020-10-17 22:58:13,00:15:32,,Community: 5. Sezon: Temel Çatal Nümismatiği (Bölüm 3),,Apple iPhone XR,00:21:23,00:21:23,TR (Turkey)
Onur ps5,2020-10-17 22:40:21,00:06:11,,Community: 5. Sezon: Temel Çatal Nümismatiği (Bölüm 3),,Chrome PC (Cadmium),00:06:12,Not latest view,TR (Turkey)
Onur ps5,2020-10-17 22:14:28,00:21:06,,Community: 5. Sezon: Öğretmenliğe Giriş (Bölüm 2),,Chrome PC (Cadmium),00:21:28,00:21:28,TR (Turkey)
Onur ps5,2020-10-17 21:49:04,00:21:11,,Community: 5. Sezon: Tekrar Çekim (Bölüm 1),,Chrome PC (Cadmium),00:21:30,00:21:30,TR (Turkey)
Onur ps5,2020-10-17 21:24:50,00:21:08,Autoplayed: user action: None; ,Community: 4. Sezon: Finallere İleri Düzey Giriş (Bölüm 13),,Chrome PC (Cadmium),00:21:31,00:21:31,TR (Turkey)
Onur ps5,2020-10-17 21:00:48,00:21:13,,Community: 4. Sezon: Kahramanların Kökenleri (Bölüm 12),,Chrome PC (Cadmium),00:21:33,00:21:33,TR (Turkey)
Onur ps5,2020-10-17 17:50:32,00:20:14,,Community: 4. Sezon: Temel İnsan Anatomisi (Bölüm 11),,Apple iPhone XR,00:21:28,00:21:28,TR (Turkey)
Onur ps5,2020-10-17 07:23:58,00:21:08,,Community: 4. Sezon: Düğüm Yapmaya Giriş (Bölüm 10),,Apple iPhone XR,00:21:32,00:21:32,TR (Turkey)
Onur ps5,2020-10-17 07:20:19,00:03:29,,Community: 4. Sezon: Kuklacılığa Giriş (Bölüm 9),,Apple iPhone XR,00:20:37,00:20:37,TR (Turkey)
Onur ps5,2020-10-16 22:47:58,00:13:47,,Community: 4. Sezon: Kuklacılığa Giriş (Bölüm 9),,Apple iPhone XR,00:16:48,Not latest view,TR (Turkey)
Onur ps5,2020-10-16 22:28:06,00:19:49,,Community: 4. Sezon: Kadınların Gözünden Dans Tarihi (Bölüm 8),,Apple iPhone XR,00:21:32,00:21:32,TR (Turkey)
Onur ps5,2020-10-16 22:24:25,00:01:47,,Community: 4. Sezon: Kadınların Gözünden Dans Tarihi (Bölüm 8),,Chrome PC (Cadmium),00:01:48,Not latest view,TR (Turkey)
Onur ps5,2020-10-16 21:59:07,00:20:59,,Community: 4. Sezon: Deniz Biyolojisinin Ekonomisi (Bölüm 7),,Chrome PC (Cadmium),00:21:22,00:21:22,TR (Turkey)
Onur ps5,2020-10-16 21:37:39,00:18:39,,Community: 4. Sezon: İleri Düzey Belgesel Film Yapımcılığı (Bölüm 6),,Chrome PC (Cadmium),00:21:30,00:21:30,TR (Turkey)
Onur ps5,2020-10-16 18:19:02,00:02:32,,Community: 4. Sezon: İleri Düzey Belgesel Film Yapımcılığı (Bölüm 6),,Apple iPhone XR,00:02:33,Not latest view,TR (Turkey)
Onur ps5,2020-10-15 22:30:05,00:05:41,,Community: 4. Sezon: Aile İlişkilerinden İş Birliğine Dayalı Kaçış (Bölüm 5),,Apple iPhone XR,00:21:29,00:21:29,TR (Turkey)
Onur ps5,2020-10-15 22:14:52,00:15:04,,Community: 4. Sezon: Aile İlişkilerinden İş Birliğine Dayalı Kaçış (Bölüm 5),,Apple iPhone XR,00:15:48,Not latest view,TR (Turkey)
Onur ps5,2020-10-15 21:51:27,00:21:02,,Community: 4. Sezon: Alman İşgaline Dair Alternatif Tarih (Bölüm 4),,Apple iPhone XR,00:21:26,00:21:26,TR (Turkey)
Onur ps5,2020-10-15 21:28:56,00:21:46,,Community: 4. Sezon: Uzayzamanı Fuarı (Bölüm 3),,Apple iPhone XR,00:21:26,00:21:26,TR (Turkey)
Onur ps5,2020-10-15 21:28:51,00:00:02,,Community: 4. Sezon: Gerçeküstü Ebeveynlik (Bölüm 2),,Apple iPhone XR,00:20:39,00:20:39,TR (Turkey)
Onur ps5,2020-10-14 22:36:06,00:21:16,,Community: 4. Sezon: Gerçeküstü Ebeveynlik (Bölüm 2),,Chrome PC (Cadmium),00:21:25,Not latest view,TR (Turkey)
Onur ps5,2020-10-11 22:37:03,00:21:18,,Community: 4. Sezon: Tarih Dersine Giriş (Bölüm 1),,Apple iPhone XR,00:21:18,00:21:18,TR (Turkey)
Onur ps5,2020-10-11 22:29:08,00:07:51,,Community: 3. Sezon: Finallere Giriş (Bölüm 22),,Apple iPhone XR,00:20:48,00:20:48,TR (Turkey)
Onur ps5,2020-10-11 21:42:34,00:12:31,,Community: 3. Sezon: Finallere Giriş (Bölüm 22),,Apple iPhone XR,00:13:07,Not latest view,TR (Turkey)
Onur ps5,2020-10-10 22:11:55,00:21:32,Autoplayed: user action: None; ,Community: 3. Sezon: Birinci Chang Hanedanı (Bölüm 21),,Apple iPhone XR,00:21:13,00:21:13,TR (Turkey)
Onur ps5,2020-10-10 21:50:46,00:21:08,,Community: 3. Sezon: Dijital Varlık Planlama (Bölüm 20),,Apple iPhone XR,00:21:08,00:21:08,TR (Turkey)
Onur ps5,2020-10-10 21:29:55,00:20:44,,Community: 3. Sezon: Müfredata Ulaşılamıyor (Bölüm 19),,Apple iPhone XR,00:21:08,00:21:08,TR (Turkey)
Onur ps5,2020-10-07 22:52:57,00:20:26,,Community: 3. Sezon: Ders Listesine Ulaşılamıyor (Bölüm 18),,iPad Air 2 WiFi,00:20:50,00:20:50,TR (Turkey)
Onur ps5,2020-10-07 22:31:51,00:20:44,,Community: 3. Sezon: Temel Kurtçuk Ürolojisi (Bölüm 17),,iPad Air 2 WiFi,00:20:44,00:20:44,TR (Turkey)
Onur ps5,2020-10-07 22:31:41,00:00:05,,Community: 3. Sezon: Görsel Sistem Analizi (Bölüm 16),,iPad Air 2 WiFi,00:16:16,00:16:16,TR (Turkey)
Onur ps5,2020-10-06 22:34:20,00:16:35,,Community: 3. Sezon: Görsel Sistem Analizi (Bölüm 16),,Apple iPhone XR,00:16:47,Not latest view,TR (Turkey)
Onur ps5,2020-10-05 22:02:03,00:19:49,,Community: 3. Sezon: Vampir Mitolojisinin Kökenleri (Bölüm 15),,Apple iPhone XR,00:21:05,00:21:05,TR (Turkey)
Onur ps5,2020-10-05 21:40:44,00:20:16,,Community: 3. Sezon: Yastıklar ve Çarşaflar (Bölüm 14),,Apple iPhone XR,00:21:16,00:21:16,TR (Turkey)
Onur ps5,2020-10-05 20:44:32,00:20:50,,Community: 3. Sezon: İç Tasarımın Dijital Keşfi (Bölüm 13),,Apple iPhone XR,00:21:14,00:21:14,TR (Turkey)
Onur ps5,2020-10-04 21:26:18,00:19:13,,Community: 3. Sezon: Çağdaş İzlenimciler (Bölüm 12),,Apple iPhone XR,00:21:18,00:21:18,TR (Turkey)
Onur ps5,2020-10-04 21:25:43,00:00:25,,Community: 3. Sezon: Kentsel Evlilik ve Sandviç Sanatları (Bölüm 11),,Apple iPhone XR,00:00:25,00:00:25,TR (Turkey)
Onur ps5,2020-10-03 23:19:41,00:19:49,,Community: 3. Sezon: Kentsel Evlilik ve Sandviç Sanatları (Bölüm 11),,Apple iPhone XR,00:21:18,Not latest view,TR (Turkey)
Onur ps5,2020-10-03 23:06:20,00:13:01,,Community: 3. Sezon: Bölgesel Noel Müziği (Bölüm 10),,Apple iPhone XR,00:21:12,00:21:12,TR (Turkey)
Onur ps5,2020-10-03 22:13:55,00:04:38,,Community: 3. Sezon: Bölgesel Noel Müziği (Bölüm 10),,Chrome PC (Cadmium),00:05:01,Not latest view,TR (Turkey)
Onur ps5,2020-10-03 21:49:34,00:18:31,,Community: 3. Sezon: Langırt ve Gecelerin İntikamcısı (Bölüm 9),,Chrome PC (Cadmium),00:21:21,00:21:21,TR (Turkey)
Onur ps5,2020-10-03 21:29:44,00:02:26,,Community: 3. Sezon: Langırt ve Gecelerin İntikamcısı (Bölüm 9),,Apple iPhone XR,00:02:50,Not latest view,TR (Turkey)
Onur ps5,2020-10-03 14:43:24,00:20:26,,Community: 3. Sezon: Belgesel Film Yapımcılığı: Yeni Bakış (Bölüm 8),,Apple iPhone XR,00:21:20,00:21:20,TR (Turkey)
Onur ps5,2020-10-01 20:51:39,00:20:52,,Community: 3. Sezon: Modern Hareket Çalışmaları (Bölüm 7),,Apple iPhone XR,00:21:15,00:21:15,TR (Turkey)
Onur ps5,2020-10-01 20:40:44,00:10:50,,Community: 3. Sezon: İleri Düzey Eşcinsellik (Bölüm 6),,Apple iPhone XR,00:21:19,00:21:19,TR (Turkey)
Onur ps5,2020-10-01 18:38:30,00:09:25,,Community: 3. Sezon: İleri Düzey Eşcinsellik (Bölüm 6),,iPad Air 2 WiFi,00:09:49,Not latest view,TR (Turkey)
Onur ps5,2020-10-01 18:17:53,00:20:28,,Community: 3. Sezon: Yedi Ürpertici Adımda Kurgusal Korku (Bölüm 5),,iPad Air 2 WiFi,00:20:59,00:20:59,TR (Turkey)
Onur ps5,2020-10-01 18:17:46,00:00:02,,Community: 3. Sezon: Takviye Kaos Teorisi (Bölüm 4),,iPad Air 2 WiFi,00:20:37,00:20:37,TR (Turkey)
Onur ps5,2020-09-30 22:21:57,00:20:50,,Community: 3. Sezon: Takviye Kaos Teorisi (Bölüm 4),,Chrome PC (Cadmium),00:21:13,Not latest view,TR (Turkey)
Onur ps5,2020-09-30 22:21:53,00:00:02,,Community: 3. Sezon: Rekabetçi Ekoloji (Bölüm 3),,Chrome PC (Cadmium),00:00:02,00:00:02,TR (Turkey)
Onur ps5,2020-09-30 22:21:49,00:00:02,,Community: 3. Sezon: Küresel Çatışma Coğrafyası (Bölüm 2),,Chrome PC (Cadmium),00:00:02,00:00:02,TR (Turkey)
